X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
578.0,-226.0,-103.553,4.26974e-07,91.6925,80.0958,88.3075,-99.9042,578.0,-226.0,600.0,-100.0
580.0,-226.0,-103.531,4.25885e-07,91.7311,80.9807,88.2689,-99.0193,580.0,-226.0,600.0,-100.0
582.0,-226.0,-103.51,4.24898e-07,91.7695,81.8699,88.2305,-98.1301,582.0,-226.0,600.0,-100.0
584.0,-226.0,-103.492,4.24014e-07,91.8076,82.7631,88.1924,-97.2369,584.0,-226.0,600.0,-100.0
586.0,-226.0,-103.476,4.23233e-07,91.8454,83.6598,88.1546,-96.3402,586.0,-226.0,600.0,-100.0
588.0,-226.0,-103.462,4.22557e-07,91.8829,84.5597,88.1171,-95.4403,588.0,-226.0,600.0,-100.0
590.0,-226.0,-103.451,4.21986e-07,91.92,85.4622,88.08,-94.5378,590.0,-226.0,600.0,-100.0
592.0,-226.0,-103.441,4.21519e-07,91.9567,86.367,88.0433,-93.633,592.0,-226.0,600.0,-100.0
594.0,-226.0,-103.433,4.21158e-07,91.9931,87.2737,88.0069,-92.7263,594.0,-226.0,600.0,-100.0
596.0,-226.0,-103.428,4.20889e-07,91.9771,88.1817,88.0229,-91.8183,596.0,-226.0,600.0,-100.0
598.0,-226.0,-103.424,4.20722e-07,91.9432,89.0906,88.0568,-90.9094,598.0,-226.0,600.0,-100.0
600.0,-226.0,-103.423,4.2066e-07,91.9088,90.0,88.0912,-90.0,600.0,-226.0,600.0,-100.0
602.0,-226.0,-103.424,4.20705e-07,91.8739,90.9094,88.1261,-89.0906,602.0,-226.0,600.0,-100.0
604.0,-226.0,-103.427,4.20855e-07,91.8386,91.8183,88.1614,-88.1817,604.0,-226.0,600.0,-100.0
606.0,-226.0,-103.432,4.21112e-07,91.8028,92.7263,88.1972,-87.2737,606.0,-226.0,600.0,-100.0
608.0,-226.0,-103.44,4.21474e-07,91.7667,93.633,88.2333,-86.367,608.0,-226.0,600.0,-100.0
610.0,-226.0,-103.45,4.21941e-07,91.7301,94.5378,88.2699,-85.4622,610.0,-226.0,600.0,-100.0
612.0,-226.0,-103.461,4.22514e-07,91.6933,95.4403,88.3067,-84.5597,612.0,-226.0,600.0,-100.0
614.0,-226.0,-103.475,4.23191e-07,91.6561,96.3402,88.3439,-83.6598,614.0,-226.0,600.0,-100.0
616.0,-226.0,-103.491,4.23972e-07,91.6186,97.2369,88.3814,-82.7631,616.0,-226.0,600.0,-100.0
618.0,-226.0,-103.51,4.24857e-07,91.5809,98.1301,88.4191,-81.8699,618.0,-226.0,600.0,-100.0
620.0,-226.0,-103.53,4.25845e-07,91.543,99.0193,88.457,-80.9807,620.0,-226.0,600.0,-100.0
622.0,-226.0,-103.552,4.26934e-07,91.5049,99.9042,88.4951,-80.0958,622.0,-226.0,600.0,-100.0
624.0,-226.0,-103.576,4.28126e-07,91.4666,100.784,88.5334,-79.2157,624.0,-226.0,600.0,-100.0
626.0,-226.0,-103.602,4.29418e-07,91.4282,101.659,88.5718,-78.3407,626.0,-226.0,600.0,-100.0
628.0,-226.0,-103.631,4.30809e-07,91.3898,102.529,88.6102,-77.4712,628.0,-226.0,600.0,-100.0
630.0,-226.0,-103.661,4.323e-07,91.3512,103.392,88.6488,-76.6075,630.0,-226.0,600.0,-100.0
632.0,-226.0,-103.693,4.33887e-07,91.3127,104.25,88.6873,-75.75,632.0,-226.0,600.0,-100.0
634.0,-226.0,-103.726,4.35572e-07,91.2741,105.101,88.7259,-74.8989,634.0,-226.0,600.0,-100.0
636.0,-226.0,-103.762,4.37352e-07,91.2356,105.945,88.7644,-74.0546,636.0,-226.0,600.0,-100.0
638.0,-226.0,-103.799,4.39226e-07,91.1971,106.783,88.8029,-73.2174,638.0,-226.0,600.0,-100.0
640.0,-226.0,-103.838,4.41194e-07,91.1587,107.613,88.8413,-72.3874,640.0,-226.0,600.0,-100.0
642.0,-226.0,-103.878,4.43253e-07,91.1204,108.435,88.8796,-71.5651,642.0,-226.0,600.0,-100.0
644.0,-226.0,-103.921,4.45403e-07,91.0822,109.25,88.9178,-70.7505,644.0,-226.0,600.0,-100.0
646.0,-226.0,-103.964,4.47643e-07,91.0442,110.056,88.9558,-69.9439,646.0,-226.0,600.0,-100.0
648.0,-226.0,-104.009,4.4997e-07,91.0064,110.854,88.9936,-69.1455,648.0,-226.0,600.0,-100.0
650.0,-226.0,-113.045,9.84455e-07,90.4452,135.605,89.5548,171.266,506.666,-85.6604,506.666,-85.6604
652.0,-226.0,-113.002,9.89232e-07,90.4283,135.875,89.5717,170.995,506.875,-85.2423,506.875,-85.2423
654.0,-226.0,-112.977,9.94031e-07,90.4116,136.143,89.5884,170.727,507.081,-84.8295,507.081,-84.8295
656.0,-226.0,-112.967,9.98852e-07,90.395,136.408,89.605,170.462,507.285,-84.4218,507.285,-84.4218
658.0,-226.0,-112.97,1.00369e-06,90.3785,136.671,89.6215,170.199,507.487,-84.0192,507.487,-84.0192
660.0,-226.0,-112.985,1.00856e-06,90.3622,136.931,89.6378,169.939,507.685,-83.6215,507.685,-83.6215
662.0,-226.0,-113.01,1.01344e-06,90.3461,137.189,89.6539,169.682,507.882,-83.2287,507.882,-83.2287
664.0,-226.0,-113.045,1.01835e-06,90.3301,137.444,89.6699,169.426,508.076,-82.8407,508.076,-82.8407
666.0,-226.0,-113.088,1.02327e-06,90.3143,137.697,89.6857,169.174,508.267,-82.4574,508.267,-82.4574
668.0,-226.0,-113.139,1.02821e-06,90.2986,137.947,89.7014,168.923,508.457,-82.0788,508.457,-82.0788
670.0,-226.0,-113.197,1.03318e-06,90.296,138.195,89.704,168.676,508.644,-81.7046,508.644,-81.7046
672.0,-226.0,-113.263,1.03816e-06,90.2946,138.44,89.7054,168.43,508.829,-81.335,508.829,-81.335
674.0,-226.0,-113.336,1.04316e-06,90.2932,138.683,89.7068,168.187,509.011,-80.9697,509.011,-80.9697
676.0,-226.0,-113.415,1.04819e-06,90.2918,138.924,89.7082,167.946,509.192,-80.6087,509.192,-80.6087
678.0,-226.0,-113.501,1.05323e-06,90.2904,139.163,89.7096,167.707,509.37,-80.2519,509.37,-80.2519
680.0,-226.0,-113.593,1.05828e-06,90.289,139.399,89.711,167.471,509.547,-79.8992,509.547,-79.8992
682.0,-226.0,-113.692,1.06336e-06,90.2876,139.633,89.7124,167.237,509.721,-79.5507,509.721,-79.5507
684.0,-226.0,-113.798,1.06845e-06,90.2862,139.865,89.7138,167.005,509.893,-79.2061,509.893,-79.2061
686.0,-226.0,-113.91,1.07356e-06,90.2849,140.095,89.7151,166.776,510.063,-78.8655,510.063,-78.8655
688.0,-226.0,-114.029,1.07869e-06,90.2835,140.322,89.7165,166.548,510.232,-78.5288,510.232,-78.5288
690.0,-226.0,-114.155,1.08384e-06,90.2822,140.547,89.7178,166.323,510.398,-78.1958,510.398,-78.1958
692.0,-226.0,-114.288,1.089e-06,90.2808,140.77,89.7192,166.1,510.563,-77.8666,510.563,-77.8666
694.0,-226.0,-114.428,1.09417e-06,90.2795,140.991,89.7205,165.879,510.726,-77.5411,510.726,-77.5411
696.0,-226.0,-114.576,1.09937e-06,90.2782,141.21,89.7218,165.66,510.887,-77.2192,510.887,-77.2192
698.0,-226.0,-114.732,1.10458e-06,90.2769,141.427,89.7231,165.443,511.046,-76.9009,511.046,-76.9009
700.0,-226.0,-114.895,1.1098e-06,90.2797,141.642,89.7203,165.228,511.203,-76.586,511.203,-76.586
702.0,-226.0,-115.066,1.11504e-06,90.2915,141.855,89.7085,165.016,511.359,-76.2746,511.359,-76.2746
704.0,-226.0,-115.245,1.1203e-06,90.3031,142.065,89.6969,164.805,511.513,-75.9666,511.513,-75.9666
706.0,-226.0,-115.433,1.12557e-06,90.3146,142.274,89.6854,164.596,511.665,-75.6619,511.665,-75.6619
708.0,-226.0,-115.629,1.13086e-06,90.3261,142.481,89.6739,164.389,511.816,-75.3605,511.816,-75.3605
710.0,-226.0,-115.834,1.13616e-06,90.3374,142.686,89.6626,164.184,511.965,-75.0623,511.965,-75.0623
