X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
916.0,-64.0,-111.981,7.37874e-07,87.6675,-61.2963,92.3325,-171.239,948.497,-123.348,948.497,-123.348
918.0,-64.0,-110.783,7.34695e-07,87.6574,-61.7532,92.3426,-170.782,950.385,-124.28,950.385,-124.28
920.0,-64.0,-110.08,7.31563e-07,87.6474,-62.214,92.3526,-170.321,952.248,-125.199,952.248,-125.199
922.0,-64.0,-109.655,7.28479e-07,87.6374,-62.6787,92.3626,-169.857,954.084,-126.106,954.084,-126.106
924.0,-64.0,-109.392,7.25442e-07,87.6275,-63.1474,92.3725,-169.388,955.896,-127.0,955.896,-127.0
926.0,-64.0,-109.232,7.22455e-07,87.6177,-63.62,92.3823,-168.915,957.683,-127.882,957.683,-127.882
928.0,-64.0,-113.316,8.23822e-07,87.911,-72.8007,92.089,-159.958,985.685,-141.701,945.987,-122.109
930.0,-64.0,-113.707,8.21875e-07,87.906,-73.2454,92.094,-159.514,986.847,-142.275,947.757,-122.983
932.0,-64.0,-114.426,8.19977e-07,87.9012,-73.6923,92.0988,-159.067,987.999,-142.843,949.51,-123.848
934.0,-64.0,-115.315,9.70617e-07,88.227,-178.123,91.773,-53.6105,1119.81,-126.874,915.003,-64.6225
936.0,-64.0,-115.379,9.77284e-07,88.2391,-178.136,91.7609,-53.5977,1119.81,-126.866,914.973,-64.6843
938.0,-64.0,-115.442,9.83951e-07,88.251,-178.149,91.749,-53.5851,1119.81,-126.859,914.943,-64.7452
940.0,-64.0,-115.505,9.90617e-07,88.2628,-178.161,91.7372,-53.5726,1119.82,-126.851,914.914,-64.8054
942.0,-64.0,-115.568,9.97284e-07,88.2744,-178.173,91.7256,-53.5603,1119.82,-126.844,914.885,-64.8647
944.0,-64.0,-115.63,1.00395e-06,88.2859,-178.186,91.7141,-53.5481,1119.82,-126.837,914.857,-64.9232
946.0,-64.0,-115.692,1.01062e-06,88.2972,-178.198,91.7028,-53.5361,1119.83,-126.83,914.829,-64.9809
948.0,-64.0,-115.754,1.01729e-06,88.3084,-178.209,91.6916,-53.5243,1119.83,-126.823,914.801,-65.0379
950.0,-64.0,-115.816,1.02395e-06,88.3194,-178.221,91.6806,-53.5126,1119.83,-126.816,914.773,-65.0941
952.0,-64.0,-115.877,1.03062e-06,88.3303,-178.233,91.6697,-53.5011,1119.84,-126.809,914.746,-65.1495
954.0,-64.0,-115.938,1.03729e-06,88.341,-178.244,91.659,-53.4897,1119.84,-126.803,914.72,-65.2042
956.0,-64.0,-115.999,1.04396e-06,88.3516,-178.255,91.6484,-53.4785,1119.84,-126.796,914.693,-65.2583
958.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992.0,-64.0,-102.562,3.81044e-07,85.4798,-18.4349,94.5202,161.565,992.0,-64.0,1100.0,-100.0
994.0,-64.0,-102.417,3.74739e-07,85.4036,-18.7587,94.5964,161.241,994.0,-64.0,1100.0,-100.0
996.0,-64.0,-102.27,3.68447e-07,85.3249,-19.0935,94.6751,160.907,996.0,-64.0,1100.0,-100.0
998.0,-64.0,-102.12,3.62169e-07,85.2437,-19.44,94.7563,160.56,998.0,-64.0,1100.0,-100.0
1000.0,-64.0,-101.969,3.55905e-07,85.1597,-19.7989,94.8403,160.201,1000.0,-64.0,1100.0,-100.0
1002.0,-64.0,-101.814,3.49656e-07,85.073,-20.1707,94.927,159.829,1002.0,-64.0,1100.0,-100.0
1004.0,-64.0,-101.658,3.43423e-07,84.9834,-20.556,95.0166,159.444,1004.0,-64.0,1100.0,-100.0
1006.0,-64.0,-101.499,3.37207e-07,84.8907,-20.9558,95.1093,159.044,1006.0,-64.0,1100.0,-100.0
1008.0,-64.0,-101.338,3.31009e-07,84.7947,-21.3706,95.2053,158.629,1008.0,-64.0,1100.0,-100.0
1010.0,-64.0,-101.174,3.24829e-07,84.6954,-21.8014,95.3046,158.199,1010.0,-64.0,1100.0,-100.0
1012.0,-64.0,-101.007,3.1867e-07,84.5926,-22.249,95.4074,157.751,1012.0,-64.0,1100.0,-100.0
1014.0,-64.0,-100.838,3.12532e-07,84.4861,-22.7144,95.5139,157.286,1014.0,-64.0,1100.0,-100.0
1016.0,-64.0,-100.666,3.06416e-07,84.3757,-23.1986,95.6243,156.801,1016.0,-64.0,1100.0,-100.0
1018.0,-64.0,-100.491,3.00323e-07,84.2612,-23.7026,95.7388,156.297,1018.0,-64.0,1100.0,-100.0
1020.0,-64.0,-100.314,2.94256e-07,84.1425,-24.2277,95.8575,155.772,1020.0,-64.0,1100.0,-100.0
1022.0,-64.0,-100.133,2.88216e-07,84.0193,-24.7751,95.9807,155.225,1022.0,-64.0,1100.0,-100.0
1024.0,-64.0,-99.9496,2.82188e-07,83.923,-25.3462,96.077,154.654,1024.0,-64.0,1100.0,-100.0
1026.0,-64.0,-99.7633,2.76206e-07,83.7909,-25.9423,96.2091,154.058,1026.0,-64.0,1100.0,-100.0
1028.0,-64.0,-99.5739,2.70257e-07,83.6536,-26.5651,96.3464,153.435,1028.0,-64.0,1100.0,-100.0
1030.0,-64.0,-99.3815,2.64342e-07,83.511,-27.2161,96.489,152.784,1030.0,-64.0,1100.0,-100.0
1032.0,-64.0,-99.1859,2.58465e-07,83.3628,-27.8973,96.6372,152.103,1032.0,-64.0,1100.0,-100.0
1034.0,-64.0,-98.9872,2.52626e-07,83.2087,-28.6105,96.7913,151.39,1034.0,-64.0,1100.0,-100.0
1036.0,-64.0,-98.7854,2.46831e-07,83.0484,-29.3578,96.9516,150.642,1036.0,-64.0,1100.0,-100.0
1038.0,-64.0,-98.5804,2.4108e-07,82.8818,-30.1414,97.1182,149.859,1038.0,-64.0,1100.0,-100.0
1040.0,-64.0,-98.3723,2.35379e-07,82.7084,-30.9638,97.2916,149.036,1040.0,-64.0,1100.0,-100.0
1042.0,-64.0,-98.1611,2.29729e-07,82.5281,-31.8274,97.4719,148.173,1042.0,-64.0,1100.0,-100.0
1044.0,-64.0,-97.9467,2.24136e-07,82.3405,-32.7352,97.6595,147.265,1044.0,-64.0,1100.0,-100.0
1046.0,-64.0,-97.7294,2.18604e-07,82.1455,-33.6901,97.8545,146.31,1046.0,-64.0,1100.0,-100.0
1048.0,-64.0,-97.5092,2.13137e-07,81.9427,-34.6952,98.0573,145.305,1048.0,-64.0,1100.0,-100.0
1050.0,-64.0,-97.2859,2.07733e-07,81.7453,-35.7539,98.2547,144.246,1050.0,-64.0,1100.0,-100.0
1052.0,-64.0,-97.0587,2.02374e-07,81.5997,-36.8699,98.4003,143.13,1052.0,-64.0,1100.0,-100.0
1054.0,-64.0,-96.829,1.97096e-07,81.4495,-38.047,98.5505,141.953,1054.0,-64.0,1100.0,-100.0
1056.0,-64.0,-96.5969,1.91905e-07,81.2951,-39.2894,98.7049,140.711,1056.0,-64.0,1100.0,-100.0
1058.0,-64.0,-96.3629,1.86809e-07,81.1365,-40.6013,98.8635,139.399,1058.0,-64.0,1100.0,-100.0
1060.0,-64.0,-96.1274,1.81815e-07,80.974,-41.9872,99.026,138.013,1060.0,-64.0,1100.0,-100.0
1062.0,-64.0,-95.8907,1.76933e-07,80.8082,-43.4518,99.1918,136.548,1062.0,-64.0,1100.0,-100.0
1064.0,-64.0,-95.6536,1.72171e-07,80.6394,-45.0,99.3606,135.0,1064.0,-64.0,1100.0,-100.0
1066.0,-64.0,-95.4165,1.6754e-07,80.4685,-46.6366,99.5315,133.363,1066.0,-64.0,1100.0,-100.0
1068.0,-64.0,-95.1805,1.63051e-07,80.2964,-48.3665,99.7036,131.634,1068.0,-64.0,1100.0,-100.0
1070.0,-64.0,-94.9462,1.58716e-07,80.1241,-50.1944,99.8759,129.806,1070.0,-64.0,1100.0,-100.0
1072.0,-64.0,-94.7149,1.54548e-07,79.953,-52.125,100.047,127.875,1072.0,-64.0,1100.0,-100.0
1074.0,-64.0,-94.4878,1.50561e-07,79.7847,-54.1623,100.215,125.838,1074.0,-64.0,1100.0,-100.0
1076.0,-64.0,-94.2688,1.46816e-07,79.5243,-56.3099,100.476,123.69,1076.0,-64.0,1100.0,-100.0
1078.0,-64.0,-94.0572,1.43285e-07,79.2631,-58.5704,100.737,121.43,1078.0,-64.0,1100.0,-100.0
1080.0,-64.0,-93.8546,1.39983e-07,79.0068,-60.9454,100.993,119.055,1080.0,-64.0,1100.0,-100.0
